Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP04,OUT019,-846.8874903385877
NCM55,OUT013,2948.9720324524533
FDG47,OUT045,4078.053533333732
NCU41,OUT017,3179.291130299782
NCK31,OUT017,994.4932913588564
FDZ46,OUT045,1695.000168690356
FDU13,OUT027,3817.051193844236
NCF19,OUT045,742.6139715377503
NCJ43,OUT013,2750.1947643638123
NCJ05,OUT045,2380.486341516109
FDS04,OUT027,3659.0696592122404
FDX28,OUT010,-289.5423542229546
FDB41,OUT027,2230.9843223578937
FDG53,OUT046,2259.472122510764
FDL15,OUT010,526.1122918991314
FDQ08,OUT049,1042.481967363041
DRN36,OUT013,1575.7578612243524
FDI46,OUT013,4013.860437372219
FDG16,OUT027,4805.439219175736
FDV32,OUT013,1090.3276418930327
FDF44,OUT010,281.89020377009
FDK04,OUT018,638.7042094258359
NCA41,OUT013,3094.379459255506
FDD51,OUT017,827.1132368392864
NCZ53,OUT045,2933.910616324647
FDP01,OUT027,3921.482041724652
FDY25,OUT049,2978.7540831392544
FDB17,OUT018,2562.023265222786
NCV54,OUT018,1610.5894347323047
FDJ32,OUT017,1215.6109387144097
FDA37,OUT049,2124.933756766477
FDG35,OUT035,2924.597711035327
NCM05,OUT018,3919.9481987222243
FDG45,OUT046,3473.7854778583715
FDH28,OUT013,699.8771227343677
NCE18,OUT049,3962.2069301512092
FDH38,OUT045,1874.4430952039547
FDR56,OUT013,3238.9615604558057
FDH17,OUT027,3035.242585251399
FDD39,OUT049,3463.7075788470393
FDB41,OUT049,855.1518123047717
NCR53,OUT046,3563.3683532551368
FDX46,OUT017,1136.5125701315847
FDV28,OUT049,697.6400828036858
FDA08,OUT018,2436.4799692406523
FDH45,OUT017,920.4982661293616
NCS38,OUT010,-133.66951543428877
FDD40,OUT010,1176.0321954789251
DRM59,OUT035,2566.186693868207
NCJ43,OUT018,2493.343027326977
NCN29,OUT013,875.9579032695619
NCC19,OUT045,2935.143469127448
FDR56,OUT035,3280.8504371897434
FDZ43,OUT049,3957.615160511021
FDJ32,OUT010,-852.4567192651011
DRH03,OUT017,1604.12461105072
NCZ54,OUT035,2657.748574590849
FDE26,OUT017,2489.1405165905453
FDS03,OUT045,987.9277798312396
DRZ24,OUT019,-44.201686569838785
FDO48,OUT027,4992.759362481011
FDW39,OUT049,2888.6555577936233
NCK05,OUT049,1056.9801699931704
NCK30,OUT017,4167.885906998083
FDT27,OUT018,3377.42293285334
FDS08,OUT019,959.4636922273057
NCJ19,OUT049,942.2035487409739
FDC58,OUT045,678.4986697072163
DRE37,OUT013,2981.3064111135172
FDW02,OUT035,2147.920709148617
FDJ02,OUT010,542.3974216816132
FDX09,OUT045,2792.0194009387924
FDT31,OUT010,1120.24264505475
FDI24,OUT049,2875.4009977237
FDY09,OUT045,2745.454460926252
FDV28,OUT045,427.95698245597305
DRM47,OUT049,3106.3908974752703
FDT52,OUT019,2016.052952063037
FDI48,OUT018,657.1509928415617
FDY55,OUT017,4219.562177229527
FDU48,OUT013,2134.2472408189788
FDN25,OUT045,915.677264578102
FDP20,OUT049,2121.14718567043
FDJ15,OUT013,2991.2010779751
FDD04,OUT018,1915.3264545674028
FDY58,OUT045,3573.539653907632
FDR37,OUT018,2683.2842102774885
FDF44,OUT013,2184.8812646010047
FDD32,OUT045,1362.7720250573184
FDR57,OUT017,2681.4305920809857
DRG39,OUT027,2320.9061892385216
FDX15,OUT017,2644.072682874408
DRN37,OUT045,2542.546442083447
FDW40,OUT027,3745.5098885595507
FDB32,OUT049,1608.8818419298477
FDM40,OUT018,1957.897840063495
FDE39,OUT027,3355.930584871021
DRH49,OUT017,1461.8313917077903
FDT46,OUT049,884.2272561242717
NCF06,OUT035,4144.730906607176
FDP07,OUT017,3274.7604815250525
FDC04,OUT013,3794.0273976015887
FDZ32,OUT017,1895.9486476844904
FDD50,OUT045,2641.452755132501
FDU56,OUT017,3113.6991112110263
FDV34,OUT017,1371.7857001525554
NCY41,OUT013,613.6042878750595
NCK18,OUT046,2666.9739070263167
DRH25,OUT049,910.3976333918836
FDT57,OUT046,3819.703877928725
FDV56,OUT018,1532.0652263649245
FDV12,OUT045,1553.123899404498
FDN52,OUT017,1574.1214041789062
FDX38,OUT035,916.5409578280378
FDE47,OUT018,1723.3846445753588
NCO07,OUT013,3376.65805291626
FDV09,OUT027,3849.677169530012
FDZ23,OUT019,1079.2514291684201
DRH51,OUT018,1100.9565705624846
NCY54,OUT045,2571.5729427048936
DRG49,OUT013,3895.8829588463122
NCC19,OUT049,3065.8829678509355
NCV53,OUT045,3757.5759754440805
FDZ47,OUT019,-195.61406816128874
NCO26,OUT018,1521.8046462575003
NCP02,OUT045,917.6158997651364
NCW30,OUT018,3803.6501428562915
NCN55,OUT046,3842.3886739003065
FDB20,OUT010,-638.8044798059418
DRL11,OUT013,2538.044467913205
DRD60,OUT045,2773.5545117154397
FDW14,OUT010,-455.8633919702406
FDL27,OUT010,-802.3122882220487
FDU09,OUT018,681.1697910008952
DRH36,OUT027,2652.808879443328
FDP34,OUT027,3876.771788397411
FDE04,OUT017,3000.839690617111
FDZ57,OUT027,3575.459035040709
FDF02,OUT010,-230.67627292145335
FDG28,OUT045,3838.656982028988
NCI31,OUT046,646.3699210064078
FDT43,OUT013,930.8098193154146
FDU20,OUT046,2078.332544819452
FDD53,OUT013,747.2632767513569
FDW15,OUT045,2364.3497629558988
NCT53,OUT045,2529.1714552954654
NCG55,OUT027,3260.0132525403897
FDD48,OUT035,1949.546798925061
FDG47,OUT049,4238.362227361868
FDI21,OUT017,1226.7299492756283
FDT27,OUT017,3892.049212063226
DRO35,OUT013,1884.9111235528399
FDD33,OUT017,3883.1353847593127
FDC04,OUT035,3902.8558525674744
FDY34,OUT013,2694.1379109651316
DRJ49,OUT049,2093.4413902709493
FDE05,OUT049,2373.626817831071
FDU31,OUT017,3694.146210974286
NCN19,OUT027,4430.964161207754
FDK56,OUT027,4403.865423921932
FDK58,OUT017,1845.2250968693115
NCJ42,OUT035,1724.9918800447485
FDZ34,OUT027,4523.743738259145
FDA52,OUT018,2548.9089622554893
NCR29,OUT013,917.6477607451525
FDT48,OUT035,3296.6622741249303
DRJ51,OUT019,1671.1327975810564
NCS54,OUT046,2848.0144604589877
FDV01,OUT035,2627.4107889701118
DRG51,OUT027,3993.7201703486353
NCG42,OUT013,2104.708288471724
FDA51,OUT049,1881.8653990964813
FDV19,OUT010,715.0109521823615
NCT18,OUT045,2795.1241472836555
NCS41,OUT045,2863.4283730542666
FDO03,OUT046,3709.638079812168
FDL12,OUT010,-888.4202557945828
FDY37,OUT010,462.4785463959852
FDI58,OUT049,1582.060952886066
FDT28,OUT018,2077.0265061597747
NCC42,OUT010,294.48233493743464
FDO01,OUT017,2281.604852823104
FDJ02,OUT013,2450.7385199441633
FDQ04,OUT018,405.4315630908386
DRL47,OUT013,2051.501814658026
FDZ32,OUT035,1903.0809323970025
FDC35,OUT035,3366.3058926840313
FDX14,OUT045,1092.6833137937792
FDZ35,OUT013,1666.7537047056248
FDL14,OUT013,2590.7811784364894
FDO04,OUT049,947.9081386638281
DRK11,OUT017,2603.6910133790516
FDB44,OUT018,3115.498004033041
FDZ50,OUT049,2981.3796863889147
FDI12,OUT027,2919.644355178374
FDU43,OUT017,3964.719076941532
FDD58,OUT010,-336.7099240536918
FDB27,OUT017,3205.1451422566315
FDB04,OUT018,1123.5356240034744
NCO17,OUT013,1946.8182887809671
FDL12,OUT017,1127.2672770354256
DRJ13,OUT049,2583.059762817109
FDD57,OUT045,1548.6451381407678
FDW19,OUT035,1965.548114961377
DRD27,OUT018,1313.0283859221963
FDH27,OUT027,3726.4044350452896
NCW30,OUT027,5531.331024241546
FDR40,OUT018,1060.6763941667741
FDG05,OUT013,2536.445193139167
NCY41,OUT019,-1312.3627743120887
FDI38,OUT018,3078.2089384030987
FDR20,OUT046,861.3860975178395
FDE09,OUT017,1946.2273694673495
FDN50,OUT019,-278.3015107908286
DRF27,OUT045,2340.027689228722
DRF51,OUT013,603.2052116719569
NCO02,OUT019,-816.528956268754
FDB51,OUT027,2440.1260333320533
FDJ50,OUT013,953.3706036322692
FDN52,OUT013,1411.9058254191332
FDX14,OUT013,1237.3684577243112
FDT27,OUT019,1866.768981244837
FDV10,OUT013,764.4917554412241
FDU33,OUT046,818.4209519214637
FDU58,OUT046,3048.0682550218044
NCP42,OUT027,4515.762887273595
FDL51,OUT027,4734.718123852261
DRH15,OUT027,2159.4306136059604
FDU16,OUT017,1546.2775060021377
FDW15,OUT017,2570.213099327535
FDQ44,OUT045,1938.1252817001514
NCI06,OUT027,4276.10653783787
DRK23,OUT019,2092.7186691146635
FDC28,OUT035,1840.7086429736955
NCY17,OUT019,-1154.3748317950376
NCV05,OUT018,2175.5212376639683
FDM34,OUT019,208.4061243046017
DRD60,OUT027,4334.099952651508
FDT38,OUT046,1407.8957391949807
FDQ57,OUT018,2044.056969683923
FDE59,OUT027,2057.6392553085025
NCM43,OUT046,2643.172442842828
DRI51,OUT049,2737.1677236335236
NCG30,OUT017,2087.232683358059
NCK54,OUT035,1915.14903820763
FDQ16,OUT019,-153.9800915607484
FDI36,OUT013,3097.2085646431806
FDX16,OUT027,3793.0004206626036
FDA34,OUT046,2857.083510096185
FDJ48,OUT018,3644.9231565093214
FDU47,OUT035,2345.1104752352985
FDS39,OUT046,2346.8550098543783
FDD11,OUT046,4060.9626406796597
FDM16,OUT027,2676.219283183338
FDU56,OUT018,2667.477209430377
FDQ32,OUT017,2181.82466316747
DRK35,OUT013,702.2629033009434
FDA58,OUT049,3736.052492493778
DRG48,OUT019,392.34059633228753
FDT59,OUT010,1780.199355777906
FDQ31,OUT019,-367.49277733704366
FDS51,OUT018,777.1260930322751
FDW32,OUT027,2924.971001261525
FDI15,OUT027,5559.3018691842735
NCV30,OUT017,1127.807817112116
DRG25,OUT049,3015.62765653526
FDT02,OUT013,578.3477767328004
FDO33,OUT027,3266.611255341777
FDP38,OUT035,988.3052514551091
FDZ45,OUT035,3225.232507761728
NCA54,OUT027,4280.488031443048
FDU33,OUT017,918.915502608128
FDN58,OUT017,3873.1266683852446
FDI05,OUT045,1169.7329286184831
FDM57,OUT019,-533.54660105113
NCS42,OUT027,2861.6711050768645
FDB57,OUT045,3532.587318358652
FDC03,OUT045,3051.2727970699343
FDZ58,OUT013,1957.9382388146187
NCK29,OUT045,1909.554147945164
NCR53,OUT045,3430.422959670017
FDE26,OUT027,3789.9070536387007
FDU52,OUT049,2489.5888599270693
FDE41,OUT027,2824.5212559561332
FDU38,OUT018,2692.638113557754
FDA52,OUT017,2938.6936020284193
FDW46,OUT046,1157.7939111390588
DRI59,OUT035,3680.1320352249168
FDT38,OUT035,1440.9790295108687
FDL33,OUT018,2829.3855786927597
FDQ01,OUT027,5485.188148456145
FDJ08,OUT046,3099.2435149443627
FDQ47,OUT049,687.8139861351083
NCZ18,OUT013,3945.3353188632755
FDE29,OUT017,1089.5035976491636
FDF10,OUT027,3796.81781738704
FDC48,OUT049,1424.584068203665
FDY58,OUT013,3651.265635081887
NCX30,OUT010,1985.7228543635138
FDV11,OUT013,2886.350940079821
FDT46,OUT046,875.8352019867016
DRD01,OUT019,-961.0986841769773
FDQ11,OUT013,4134.195981738638
NCM41,OUT017,1635.6085278894752
NCC55,OUT013,619.4227492737846
FDG45,OUT027,4854.289146618947
NCQ54,OUT049,2698.9080722646904
FDM34,OUT045,2003.4853934899438
FDD17,OUT019,1846.2774095063069
FDN38,OUT027,5459.940019437563
FDB53,OUT018,2083.499428697556
NCL06,OUT035,4197.498998405092
NCV18,OUT019,-618.0777910176839
FDX25,OUT013,2972.2182614465273
FDB39,OUT046,934.1123056907672
FDC33,OUT049,3256.503971161248
NCO14,OUT018,446.50252274237573
FDA58,OUT027,5180.465772706128
NCQ02,OUT017,3081.012252286033
NCR53,OUT017,3698.0876709050062
FDN52,OUT046,1473.6214439748146
FDG26,OUT046,4129.779486704007
FDE23,OUT027,2308.2039550012414
DRI37,OUT013,968.3030342096608
DRH37,OUT018,2343.65998038376
FDO01,OUT035,2206.212676658877
FDK45,OUT049,2078.758961991043
FDP23,OUT049,3513.61491457402
FDM33,OUT035,3563.2621499245433
FDD36,OUT017,2077.539582596408
FDL56,OUT017,1539.7284008816641
FDT27,OUT010,1855.8237749366817
FDG52,OUT017,859.6423866823025
NCL42,OUT035,3919.609369095342
DRJ24,OUT046,3002.8815140034712
FDV38,OUT046,873.34528539647
FDT35,OUT045,2680.187952812368
FDY51,OUT045,3402.4060804611217
FDC37,OUT017,1854.7391809758847
NCP43,OUT013,2902.524003433078
FDO33,OUT045,1726.2862175863556
FDW04,OUT018,1837.2722341492627
NCC31,OUT046,2495.2863374035223
FDK22,OUT049,3480.8141804741317
FDJ50,OUT017,1090.8998650846333
FDV13,OUT017,1663.572874147314
DRL60,OUT017,2549.883853433392
FDW03,OUT017,1873.7978690257296
FDY27,OUT035,2894.0684911622084
FDB39,OUT027,2319.354625697597
FDU59,OUT045,2524.873337525787
FDZ57,OUT049,2176.6485260970803
FDO21,OUT049,3664.652461942009
FDS43,OUT018,2755.100995125613
FDU28,OUT010,1083.849018103836
FDC51,OUT010,66.46694254707836
FDW16,OUT010,-397.39804938677116
FDP32,OUT010,116.60283344044001
FDB60,OUT019,1218.309825871489
NCQ30,OUT046,1950.1007614014525
FDD26,OUT049,3056.1509211448574
FDI44,OUT045,1218.0259368698753
DRH23,OUT046,947.5179512405011
FDO44,OUT046,1842.332096874481
FDG04,OUT046,3011.756522169264
FDM32,OUT027,2975.3832430069015
FDM09,OUT013,2754.98661390903
FDZ47,OUT013,1661.7314215532533
FDM40,OUT027,3645.1404926281684
FDY48,OUT017,1791.9392600170104
NCM30,OUT045,615.8841241918417
FDX36,OUT010,1668.7116562939482
DRF03,OUT017,770.5274567528395
FDN51,OUT049,4207.416376599984
FDM57,OUT049,1455.2848201941524
FDB35,OUT049,1638.4109445029026
FDY13,OUT027,2755.3927411668847
FDA37,OUT017,2232.7495602190756
NCX53,OUT017,2412.3029211081885
FDD59,OUT018,1110.736906050326
FDX10,OUT019,-1270.4353639896872
FDC03,OUT018,2828.0302478345257
FDW43,OUT035,3760.533544722959
FDW10,OUT046,2834.725054823488
FDY14,OUT027,5556.546345890587
FDV43,OUT045,725.201759987569
FDO40,OUT013,2410.0234118220687
FDP46,OUT027,2912.007796324542
NCE43,OUT019,723.3217720132525
FDD05,OUT035,2007.004925568588
FDJ60,OUT010,763.3940315884101
DRE27,OUT018,1258.2208018657402
FDO11,OUT035,4118.067930213714
DRG11,OUT027,3174.6355789586814
FDK33,OUT010,1500.7542677627935
DRM23,OUT045,2627.4847984951193
FDJ02,OUT027,3863.022184551548
NCZ05,OUT045,1614.8226760588295
NCL30,OUT013,2018.87684234255
FDZ19,OUT018,2519.624352386003
FDM45,OUT049,2019.2709786551277
FDO36,OUT046,2902.5439363272744
NCK31,OUT045,777.7035753746604
DRJ37,OUT045,2359.503416872074
FDP24,OUT018,1642.6114977874531
FDF46,OUT013,1833.7093990904395
FDX46,OUT019,-896.6272793534445
NCL18,OUT045,2939.3220796482346
FDJ26,OUT013,3462.0299645799532
FDJ07,OUT045,1805.5208631607093
FDY15,OUT013,2471.4357476720907
DRG01,OUT045,1140.15683046286
FDF58,OUT045,1015.0886170285085
FDZ14,OUT019,56.81754336171434
FDP31,OUT049,1173.2065303448617
FDH45,OUT013,811.1518234336108
FDA09,OUT010,906.4066847154463
FDW31,OUT035,3328.351640662295
FDA57,OUT046,745.7787198160368
NCE55,OUT035,2848.361985011492
FDC17,OUT019,1458.5638874049328
FDC59,OUT013,1166.6798400052649
FDA22,OUT013,2726.414041190481
FDK52,OUT035,3621.155988685874
NCM26,OUT046,2472.8492359725496
NCT53,OUT035,2742.19258517836
FDW45,OUT018,2097.279209852655
NCI18,OUT035,3594.1655463070056
FDE38,OUT018,2370.7857099444955
FDF08,OUT019,-382.8901035352901
FDY58,OUT010,1718.102544037436
FDF58,OUT019,-837.998759228969
FDX39,OUT017,3516.933201860622
FDB44,OUT049,3442.974167879278
FDF28,OUT013,2073.7769644012587
FDE39,OUT013,1882.7068374002847
FDT37,OUT018,3753.976644663853
FDZ45,OUT017,3286.534179027498
FDO40,OUT035,2484.611721078385
FDM57,OUT027,2866.4779189101537
DRG36,OUT017,2836.6681326152175
FDY36,OUT010,-717.0568368324311
DRL60,OUT027,3819.308693130646
FDS25,OUT019,-91.17632044454513
DRF49,OUT027,3221.6721817284124
FDP16,OUT045,3796.395382974966
FDS60,OUT049,2936.3016456224286
FDU15,OUT027,2152.83836130939
FDK43,OUT046,2061.5365100317576
FDN25,OUT046,1073.832989684408
FDE53,OUT049,1726.6914280603378
FDB22,OUT013,2490.8052880917094
FDE39,OUT017,2031.10270817102
FDX35,OUT035,3736.9484900141106
NCG54,OUT049,2707.792890966768
FDH27,OUT035,2388.8287166204973
NCK42,OUT013,3421.4514915134205
FDS25,OUT049,1852.3145219727448
FDI10,OUT018,2497.427567515959
FDU35,OUT035,1723.5767715954717
FDI04,OUT017,3310.3227821929468
DRK23,OUT035,4075.802456158359
FDB53,OUT019,392.3447920844483
FDY02,OUT049,4181.122519464567
FDM60,OUT035,832.3510028306337
NCJ31,OUT010,1751.8482185453322
DRP35,OUT017,2160.9424950665416
NCQ30,OUT018,1662.1377855424653
DRL11,OUT010,617.2253605828591
FDU01,OUT013,3047.097296335909
FDR39,OUT035,2959.493413536504
FDO08,OUT046,2764.171620069028
FDC02,OUT045,4082.221425255557
NCZ29,OUT035,2124.800570119507
FDF29,OUT010,214.6903751893842
FDZ23,OUT017,3155.5008629688527
NCU53,OUT018,2342.2781302824296
NCW30,OUT013,4087.434301016794
NCM26,OUT027,3902.7870777745993
FDV50,OUT027,3356.1095546133874
FDW15,OUT049,2434.3805094022246
FDI35,OUT027,4384.51606847455
FDO11,OUT017,4137.409819059263
FDN48,OUT046,1545.8873029280076
NCA17,OUT049,2433.7967770427204
NCN54,OUT013,1293.0917444052611
FDP22,OUT013,885.9980395572056
NCB54,OUT035,2115.554160601445
FDD08,OUT045,627.0191632108472
DRM48,OUT010,-1353.2441274081793
FDG41,OUT027,3235.7719345633086
FDE44,OUT027,2232.5191450566635
FDE26,OUT035,2418.53936536581
NCS38,OUT013,1832.602975785907
NCJ54,OUT018,3351.346402667623
FDI40,OUT019,-324.2250216308166
FDN45,OUT018,3245.518391793332
FDU43,OUT046,3912.343327854818
FDI04,OUT010,1225.1697377618402
NCC07,OUT018,1386.5057362497027
NCC07,OUT019,-234.29947857734805
NCD18,OUT045,3555.716292956029
FDU55,OUT035,4219.523122598563
FDX59,OUT035,715.1287211992894
FDR52,OUT049,3090.638204436633
NCP17,OUT013,1071.2057674980315
FDQ32,OUT045,1873.292847353223
NCT17,OUT049,3032.3018651694147
FDO10,OUT049,1061.3903308942681
FDE32,OUT049,710.3840781576437
FDN44,OUT045,2503.18298198485
FDH02,OUT035,1519.870779978257
FDK60,OUT013,1660.9003370591672
FDS24,OUT019,-453.75322113341826
FDL03,OUT010,1284.6066646195104
FDB46,OUT027,4841.413606318092
FDO48,OUT049,3628.3130365062243
FDZ39,OUT049,1773.1733055517543
FDT02,OUT027,2000.7954506486712
FDC50,OUT013,1567.2979263369634
FDP39,OUT035,956.6248550985765
DRG15,OUT018,674.8280331952265
FDP10,OUT018,1371.0164476752107
FDF53,OUT027,4346.660142391862
FDN34,OUT045,2687.887374133934
FDK02,OUT045,1888.154411945652
FDC23,OUT045,2781.4727598471363
FDJ10,OUT019,337.3762316588545
FDE53,OUT035,1805.8558487047849
FDR25,OUT035,4349.761728609446
FDW50,OUT046,2640.2850326736516
FDS09,OUT049,939.9626712081808
FDW49,OUT010,925.5585821410641
FDU51,OUT046,2917.387760713187
FDF28,OUT018,1766.6054743617278
NCY30,OUT018,2548.2925089308555
FDD44,OUT045,4106.820758640766
FDX09,OUT017,2952.156622267692
NCF30,OUT013,1989.6903206572752
FDZ50,OUT019,1035.9422843411594
FDW37,OUT013,1520.6899656217283
FDD11,OUT049,4106.710311833172
DRH39,OUT018,904.4546157743607
FDA36,OUT049,2997.1187138527894
NCG43,OUT049,1503.0182538817608
FDF02,OUT035,1828.0532538689586
FDP57,OUT027,3132.7921296258282
NCE42,OUT017,3784.814164733776
NCR38,OUT027,5357.05096716994
FDP03,OUT019,147.8755095206434
FDO51,OUT035,867.6983328552888
NCQ42,OUT046,2070.5655752589955
NCM41,OUT046,1520.934996539916
FDH48,OUT027,2831.7771345355723
DRF60,OUT046,3763.322121067118
FDJ27,OUT035,1758.9108859468397
FDQ14,OUT013,2397.6353272134293
FDN27,OUT017,2061.7461235614173
NCQ02,OUT046,3020.7669460991165
FDJ33,OUT049,2081.3362425956
FDP07,OUT027,4581.336077356595
DRE01,OUT049,3774.562712151397
FDU36,OUT045,1561.2016166464891
FDL28,OUT017,3776.1433120646107
NCX53,OUT046,2303.8196157012135
FDZ39,OUT013,1757.507609343389
NCP42,OUT013,3107.639723851753
FDJ14,OUT035,1496.1621356479882
FDK04,OUT049,949.0862132546172
NCC19,OUT017,3150.6579797376908
FDS09,OUT018,617.1067471960123
FDZ02,OUT046,1670.1367242589622
FDD35,OUT018,1677.6310148953198
NCY42,OUT017,2423.096778325067
FDB05,OUT045,3811.1658896318404
FDF20,OUT035,3235.89643674079
NCO41,OUT018,1299.5711332628707
FDC40,OUT027,2746.5383410042996
FDV58,OUT045,3007.3196906578232
FDZ57,OUT045,2057.744242180095
DRM35,OUT046,2899.0244092002104
DRN36,OUT018,1224.9865244289686
FDQ13,OUT046,1457.644141727622
DRO35,OUT010,-47.51144121409743
NCD43,OUT035,1763.5521421792655
FDA51,OUT018,1534.0416581859754
NCX17,OUT027,5106.263322873594
NCZ17,OUT049,707.7220803815726
FDR11,OUT027,4017.2685555623902
FDW34,OUT049,3890.9791724346433
FDN50,OUT017,1722.1465031914558
FDS09,OUT046,917.5861055135028
FDS48,OUT018,2141.4245148150367
FDL44,OUT049,2689.122331418388
DRF48,OUT018,2681.4352091940964
FDA14,OUT018,2060.473938129988
NCD30,OUT049,1549.6129859876673
FDI16,OUT017,995.4244982085365
NCG06,OUT035,4150.601498078831
DRZ24,OUT035,2000.3249333265412
NCS17,OUT045,1457.5505863073631
FDB37,OUT045,3803.021320820015
FDE10,OUT035,2209.189589970905
FDC57,OUT045,3054.866361012959
FDM12,OUT018,2746.3681872065645
FDE24,OUT049,2285.746074154027
FDW22,OUT045,3462.7464913488657
DRD01,OUT027,2354.611244440879
NCZ18,OUT027,5382.912128810203
FDN49,OUT045,665.8043249319162
FDR22,OUT035,1857.4857810845133
FDV08,OUT019,-1100.3813006802957
FDY39,OUT046,3043.2031473580137
FDV36,OUT049,2074.3606343281135
FDO60,OUT045,704.8056765484653
FDU04,OUT027,3400.9223791254335
FDR20,OUT027,2320.6656632197846
FDW19,OUT019,-37.56210174316948
FDU40,OUT049,3108.972603312184
FDK15,OUT045,1507.200374364489
DRF15,OUT035,2484.8175375299616
FDQ25,OUT017,2985.1959769869427
FDI48,OUT019,-976.137295429784
FDS49,OUT046,1328.3558317444404
FDV22,OUT046,2612.1550181301864
NCV42,OUT046,1781.6952228795271
FDX26,OUT046,2924.077174081147
FDI33,OUT018,1179.3751737130951
FDZ14,OUT049,2003.7247659477725
FDG10,OUT013,1019.2741586404882
FDM38,OUT018,636.5265892053721
FDG26,OUT027,5524.7156662143825
FDH46,OUT035,1781.3853678029118
FDN13,OUT018,1316.1511718162074
FDU57,OUT035,2515.2998097449163
NCI06,OUT046,2869.203174327442
FDM38,OUT045,881.5729001089203
NCG42,OUT010,116.79935713928717
FDL39,OUT045,2800.500796633278
FDT31,OUT019,1186.3261223452573
FDV59,OUT013,3476.99708948865
FDB49,OUT035,1776.4078967677633
FDD58,OUT049,1727.1692212332127
DRN59,OUT046,810.7290003938542
FDX48,OUT049,2545.3003054750734
FDQ11,OUT049,4132.704278965059
FDY12,OUT049,947.8185874935443
FDQ11,OUT045,4040.8809937717306
DRI11,OUT017,2017.5262576849345
FDY32,OUT027,4059.0418711652746
FDS51,OUT045,916.6524449319113
FDR19,OUT010,410.2060525184497
DRB13,OUT018,2772.0512604742835
FDS21,OUT035,1171.0777705284272
FDQ40,OUT045,2762.5219358884788
NCE55,OUT013,2773.792734557239
FDX43,OUT027,4103.949624823828
FDS12,OUT049,2034.383478185482
DRK01,OUT027,2953.752262383816
FDN25,OUT017,1116.8644606367307
FDB60,OUT046,3120.941888914269
FDQ13,OUT017,1544.3441249747702
DRK13,OUT045,2985.8027023641334
DRF25,OUT018,315.30323706050694
NCD42,OUT019,-1218.0506145591644
FDW25,OUT045,1353.820347334724
NCV29,OUT027,4301.6578638197825
NCK42,OUT035,3471.139937583648
DRJ13,OUT027,3946.4542177321127
DRD15,OUT017,3780.5281717950274
FDM27,OUT045,2446.6338360670343
FDZ50,OUT018,2652.2993852002983
FDC04,OUT046,3843.313120490857
FDF50,OUT049,3209.064290134469
FDP15,OUT045,4001.8893354061292
FDK46,OUT035,4150.033266204715
FDZ56,OUT018,2420.4516435635014
FDY60,OUT049,2406.9634743625793
FDB10,OUT035,3833.3475036729797
FDR57,OUT045,2467.7499126359617
FDU58,OUT049,3067.3565212699614
FDH02,OUT046,1572.3274035210343
FDP48,OUT013,2978.277598276298
FDI46,OUT035,4066.649851393973
FDW56,OUT013,3126.462552699406
NCM19,OUT010,-108.7482640518283
FDS50,OUT027,4911.747285986523
FDK24,OUT013,771.455445432206
FDO36,OUT017,3002.7517712798144
FDK45,OUT027,3489.870239319178
NCL05,OUT045,693.0271071826428
FDL32,OUT018,1600.0503459632891
FDA28,OUT049,2089.81058089601
FDY36,OUT018,958.7416350159765
FDP32,OUT018,1789.6876184034627
FDL50,OUT046,2099.73654737146
DRC24,OUT049,2454.3172309179645
NCS18,OUT017,1839.761249754869
FDD16,OUT017,1349.862663340129
NCV18,OUT013,1362.6319893258042
FDX07,OUT046,3053.64186385613
NCZ05,OUT027,3120.9613243880594
NCI31,OUT013,631.4682257587701
FDK14,OUT049,1441.6387041626003
NCR06,OUT045,644.2276640601776
NCF54,OUT049,2769.837292461074
DRG23,OUT010,476.4203123698826
FDD53,OUT046,759.7434700317826
NCM31,OUT027,3660.7675514152797
FDT16,OUT017,4293.670187971235
FDR40,OUT035,1422.162193450189
DRG25,OUT017,3059.672965156933
FDT10,OUT035,1132.6009263388842
FDY32,OUT013,2651.212650872694
FDN50,OUT035,1583.0175830184162
FDZ35,OUT019,-145.81382841763843
NCP54,OUT045,1864.7849579490576
NCD07,OUT035,1865.707714906428
FDS02,OUT018,2867.9073329047096
DRN59,OUT018,533.6178737290757
DRB24,OUT013,2465.893455520796
FDP37,OUT027,3460.5536372541683
DRB01,OUT018,2712.78589852147
FDR47,OUT046,3116.5532399749354
NCM31,OUT010,321.41182470355125
NCF06,OUT027,5511.424582211155
NCV17,OUT027,3533.1485010993056
FDS10,OUT049,2887.485284624956
FDN52,OUT035,1511.3784387979395
FDZ48,OUT013,1847.1845517692564
FDJ48,OUT049,3981.7684886665375
DRB13,OUT027,4503.845230874023
FDV59,OUT017,3586.4574488240323
FDL32,OUT035,1944.5634371195338
FDZ12,OUT035,2358.0018105040363
NCR06,OUT027,2098.0576040208543
FDP51,OUT017,2098.4664239812555
FDY22,OUT013,2311.808181972796
FDZ38,OUT049,2740.687923364312
NCO54,OUT035,980.0043576579046
FDR23,OUT035,2880.4773665111134
FDM38,OUT049,1023.207168405017
FDS25,OUT013,1888.1013605154876
FDZ22,OUT013,1391.569816333751
FDZ20,OUT019,2168.4567045526346
FDD45,OUT010,-367.7831026765198
FDN03,OUT049,4041.0122801861
NCW30,OUT046,4110.268471024916
FDY24,OUT027,2398.2189389780833
